PELOTAO|SEMANA_ID|DIA_SEMANA|PERIODO|DURACAO|DISCIPLINA_ID|INSTRUTOR_ID|INSTRUTOR_ID_2|STATUS|OBS
2º PELOTÃO 2026|23|sexta|2|2|621|171|None|concluido|None
2º PELOTÃO 2026|23|quarta|4|3|686|403|None|concluido|aulas 123
2º PELOTÃO 2026|23|quinta|4|3|686|403|None|concluido|None
2º PELOTÃO 2026|23|quarta|8|2|766|424|None|concluido|None
2º PELOTÃO 2026|23|quinta|8|2|686|403|None|concluido|None
2º PELOTÃO 2026|23|quinta|10|3|535|146|None|concluido|None
2º PELOTÃO 2026|23|quarta|2|2|767|424|None|concluido|None
2º PELOTÃO 2026|23|sexta|4|2|622|171|None|concluido|None
2º PELOTÃO 2026|23|sexta|8|2|588|202|None|concluido|None
2º PELOTÃO 2026|23|quinta|10|3|480|233|None|concluido|None
2º PELOTÃO 2026|23|quarta|2|2|672|158|None|concluido|None
2º PELOTÃO 2026|23|quinta|2|2|768|423|None|concluido|None
2º PELOTÃO 2026|23|quinta|8|2|481|233|None|concluido|None
2º PELOTÃO 2026|23|quinta|2|2|689|185|None|concluido|None
2º PELOTÃO 2026|23|sexta|2|2|482|233|None|concluido|None
2º PELOTÃO 2026|23|quarta|4|3|673|158|None|concluido|None
2º PELOTÃO 2026|23|quinta|4|3|769|423|None|concluido|None
2º PELOTÃO 2026|23|quarta|8|2|556|160|None|concluido|None
2º PELOTÃO 2026|23|sexta|10|3|689|185|None|concluido|None
2º PELOTÃO 2026|23|quinta|4|3|575|231|None|concluido|None
2º PELOTÃO 2026|23|quarta|10|3|592|352|None|concluido|None
2º PELOTÃO 2026|23|sexta|8|2|689|185|None|concluido|None
2º PELOTÃO 2026|23|quarta|2|2|689|185|None|concluido|None
2º PELOTÃO 2026|23|quarta|4|3|767|424|None|concluido|None
2º PELOTÃO 2026|23|quarta|10|3|766|424|None|concluido|None
2º PELOTÃO 2026|23|quinta|10|3|755|362|None|concluido|None
2º PELOTÃO 2026|23|quarta|2|2|706|250|None|concluido|None
2º PELOTÃO 2026|23|quinta|8|2|754|362|None|concluido|None
2º PELOTÃO 2026|23|sexta|10|3|575|231|None|concluido|None
2º PELOTÃO 2026|23|quarta|2|2|526|164|None|concluido|None
2º PELOTÃO 2026|23|sexta|10|3|526|164|None|concluido|None
2º PELOTÃO 2026|23|sexta|2|2|648|139|None|concluido|None
2º PELOTÃO 2026|23|quinta|2|2|754|362|None|concluido|None
2º PELOTÃO 2026|23|quinta|10|3|674|298|None|concluido|None
2º PELOTÃO 2026|23|sexta|4|3|674|298|None|concluido|None
2º PELOTÃO 2026|23|sexta|10|3|541|256|None|concluido|None
2º PELOTÃO 2026|23|quinta|2|2|577|182|None|concluido|None
2º PELOTÃO 2026|23|quinta|2|2|545|157|None|concluido|None
2º PELOTÃO 2026|23|quinta|4|3|545|157|None|concluido|None
2º PELOTÃO 2026|23|quarta|2|2|614|201|None|concluido|None
2º PELOTÃO 2026|23|sexta|8|2|759|150|None|concluido|None
2º PELOTÃO 2026|23|sexta|2|2|679|298|None|concluido|None
2º PELOTÃO 2026|29|quarta|6|1|982|430|None|concluido|None
2º PELOTÃO 2026|24|quinta|3|1|318|101|None|concluido|None
2º PELOTÃO 2026|23|quinta|10|3|546|157|None|concluido|None
2º PELOTÃO 2026|23|sexta|8|2|777|439|None|concluido|None
2º PELOTÃO 2026|23|sexta|10|3|777|439|None|concluido|None
2º PELOTÃO 2026|23|quinta|8|2|582|191|None|concluido|None
2º PELOTÃO 2026|23|quarta|8|2|777|439|None|concluido|None
2º PELOTÃO 2026|23|quarta|10|3|777|439|None|concluido|None
2º PELOTÃO 2026|23|quarta|2|2|686|403|None|concluido|None
2º PELOTÃO 2026|23|quinta|4|3|601|153|None|concluido|None
2º PELOTÃO 2026|23|sexta|12|1|618|147|None|concluido|None
2º PELOTÃO 2026|23|quinta|10|3|651|143|None|concluido|None
2º PELOTÃO 2026|29|segunda|2|1|889|428|None|concluido|None
2º PELOTÃO 2026|23|quinta|4|3|637|161|None|concluido|None
2º PELOTÃO 2026|23|sexta|4|3|479|233|None|concluido|None
2º PELOTÃO 2026|23|quinta|2|2|519|163|None|concluido|None
2º PELOTÃO 2026|23|quinta|4|3|519|163|None|concluido|None
2º PELOTÃO 2026|23|sexta|2|2|639|359|None|confirmado|None
2º PELOTÃO 2026|23|sexta|2|2|623|192|None|concluido|None
2º PELOTÃO 2026|23|quinta|10|3|656|414|None|concluido|None
2º PELOTÃO 2026|23|sexta|10|3|688|122|None|concluido|None
2º PELOTÃO 2026|34|segunda|2|2|1060|117|None|concluido|None
2º PELOTÃO 2026|34|quarta|2|2|1060|117|None|concluido|None
2º PELOTÃO 2026|23|sexta|4|3|663|249|None|concluido|None
2º PELOTÃO 2026|23|sexta|8|2|664|249|None|concluido|None
2º PELOTÃO 2026|29|segunda|12|1|1064|437|None|concluido|None
2º PELOTÃO 2026|23|sexta|4|3|562|123|None|concluido|None
2º PELOTÃO 2026|23|sexta|8|2|562|123|None|concluido|None
2º PELOTÃO 2026|23|quarta|8|2|655|122|None|concluido|None
2º PELOTÃO 2026|23|quinta|8|2|655|122|None|concluido|None
2º PELOTÃO 2026|35|quarta|4|3|834|203|219|concluido|None
2º PELOTÃO 2026|35|terca|2|2|836|224|209|concluido|None
2º PELOTÃO 2026|35|terca|4|3|836|224|209|concluido|None
2º PELOTÃO 2026|35|terca|8|2|836|224|209|concluido|None
2º PELOTÃO 2026|35|terca|10|3|836|224|209|concluido|None
2º PELOTÃO 2026|35|terca|2|2|837|217|220|concluido|None
2º PELOTÃO 2026|35|terca|4|3|837|217|220|concluido|None
2º PELOTÃO 2026|35|terca|8|2|837|217|220|concluido|None
2º PELOTÃO 2026|35|terca|10|3|837|217|220|concluido|None
2º PELOTÃO 2026|35|terca|2|2|838|355|206|concluido|None
2º PELOTÃO 2026|35|terca|4|3|838|355|206|concluido|None
2º PELOTÃO 2026|35|terca|8|2|838|355|206|concluido|None
2º PELOTÃO 2026|35|terca|10|3|838|355|206|concluido|None
2º PELOTÃO 2026|35|terca|2|2|839|354|216|concluido|None
2º PELOTÃO 2026|35|terca|4|3|839|354|216|concluido|None
2º PELOTÃO 2026|35|terca|8|2|839|354|216|concluido|None
2º PELOTÃO 2026|35|terca|10|3|839|354|216|concluido|None
2º PELOTÃO 2026|35|quinta|2|2|842|207|243|concluido|None
2º PELOTÃO 2026|35|quinta|4|3|842|207|243|concluido|None
2º PELOTÃO 2026|35|quinta|8|2|842|207|243|concluido|None
2º PELOTÃO 2026|35|quinta|10|3|842|207|243|concluido|None
2º PELOTÃO 2026|23|quinta|4|3|560|123|None|concluido|None
2º PELOTÃO 2026|23|quinta|8|2|773|168|None|concluido|None
2º PELOTÃO 2026|23|quinta|8|2|774|398|None|concluido|None
2º PELOTÃO 2026|23|quinta|10|3|774|398|None|concluido|None
2º PELOTÃO 2026|23|sexta|10|3|617|153|None|concluido|None
2º PELOTÃO 2026|29|quarta|8|2|927|86|None|concluido|None
2º PELOTÃO 2026|36|sexta|7|1|1120|280|None|concluido|None
2º PELOTÃO 2026|36|sexta|8|1|1120|280|None|concluido|None
2º PELOTÃO 2026|36|sexta|9|1|1120|280|None|concluido|None
2º PELOTÃO 2026|36|sexta|10|1|1121|280|None|concluido|None
2º PELOTÃO 2026|36|sexta|11|1|1121|280|None|concluido|None
2º PELOTÃO 2026|36|sexta|12|1|1121|280|None|concluido|None
2º PELOTÃO 2026|23|quarta|8|2|755|362|None|concluido|None
2º PELOTÃO 2026|23|quinta|10|2|631|259|None|concluido|None
2º PELOTÃO 2026|23|quinta|8|2|632|259|None|concluido|None
2º PELOTÃO 2026|36|sexta|1|3|1219|309|None|concluido|None
2º PELOTÃO 2026|36|sexta|4|3|1219|309|None|concluido|None
2º PELOTÃO 2026|36|sexta|4|3|1071|292|None|concluido|None
2º PELOTÃO 2026|36|quinta|7|3|1212|367|None|concluido|None
2º PELOTÃO 2026|36|sexta|7|3|1086|292|None|concluido|None
2º PELOTÃO 2026|23|quarta|10|3|521|442|None|concluido|None
2º PELOTÃO 2026|36|sexta|1|3|1162|326|None|concluido|None
2º PELOTÃO 2026|36|sexta|4|3|1162|326|None|concluido|None
2º PELOTÃO 2026|36|sexta|7|3|1165|326|None|concluido|None
2º PELOTÃO 2026|36|sexta|10|3|1165|326|None|concluido|None
2º PELOTÃO 2026|35|terca|8|2|519|163|None|concluido|None
2º PELOTÃO 2026|36|quinta|7|3|1199|128|None|concluido|None
2º PELOTÃO 2026|36|quinta|7|3|1200|124|None|concluido|None
2º PELOTÃO 2026|36|quinta|7|3|1214|319|None|concluido|None
2º PELOTÃO 2026|36|quinta|10|3|1214|319|None|concluido|None
2º PELOTÃO 2026|36|quinta|7|3|1103|127|None|concluido|None
2º PELOTÃO 2026|38|quinta|1|3|1132|313|None|concluido|None
2º PELOTÃO 2026|38|quinta|4|2|1132|313|None|concluido|None
2º PELOTÃO 2026|36|sexta|7|3|1197|272|None|concluido|None
2º PELOTÃO 2026|36|sexta|7|3|1199|128|None|concluido|None
2º PELOTÃO 2026|36|sexta|10|3|1190|272|None|concluido|None
2º PELOTÃO 2026|38|segunda|1|3|1089|131|None|concluido|None
2º PELOTÃO 2026|38|segunda|4|3|1197|272|None|concluido|None
2º PELOTÃO 2026|39|terca|1|3|1129|313|None|concluido|None
2º PELOTÃO 2026|39|terca|4|2|1129|313|None|concluido|None
2º PELOTÃO 2026|39|terca|1|3|1106|273|None|concluido|None
2º PELOTÃO 2026|39|terca|4|3|1106|273|None|concluido|None
2º PELOTÃO 2026|39|terca|7|3|1127|273|None|concluido|None
2º PELOTÃO 2026|39|terca|10|3|1127|273|None|concluido|None
2º PELOTÃO 2026|38|quinta|4|3|1190|272|None|concluido|None
2º PELOTÃO 2026|40|quinta|1|3|1106|273|None|confirmado|None
2º PELOTÃO 2026|40|quinta|4|3|1106|273|None|confirmado|None
2º PELOTÃO 2026|40|quinta|7|3|1127|273|None|confirmado|None
2º PELOTÃO 2026|40|quinta|10|3|1127|273|None|confirmado|None
2º PELOTÃO 2026|41|terca|1|3|1127|273|None|confirmado|None
2º PELOTÃO 2026|41|terca|4|3|1127|273|None|confirmado|None
2º PELOTÃO 2026|34|segunda|5|1|982|430|None|concluido|None
2º PELOTÃO 2026|38|quinta|4|2|1073|131|None|concluido|None
2º PELOTÃO 2026|38|sexta|10|3|1073|131|None|concluido|None
2º PELOTÃO 2026|38|segunda|7|3|1115|337|None|concluido|None
2º PELOTÃO 2026|38|segunda|10|3|1115|337|None|concluido|None
2º PELOTÃO 2026|36|sexta|10|3|1119|279|None|concluido|None
2º PELOTÃO 2026|38|quinta|1|3|1118|337|None|concluido|None
2º PELOTÃO 2026|38|quinta|4|3|1118|337|None|concluido|None
2º PELOTÃO 2026|38|segunda|4|3|1119|279|None|concluido|None
2º PELOTÃO 2026|41|segunda|7|3|1200|124|None|confirmado|None
2º PELOTÃO 2026|39|terca|10|3|1076|131|None|concluido|None
2º PELOTÃO 2026|41|segunda|10|3|1204|124|None|confirmado|None
2º PELOTÃO 2026|41|terca|1|3|1204|124|None|confirmado|None
2º PELOTÃO 2026|41|quarta|1|3|1208|124|None|confirmado|None
2º PELOTÃO 2026|41|quarta|7|3|1200|124|None|confirmado|None
2º PELOTÃO 2026|41|sexta|1|3|1208|124|None|confirmado|None
2º PELOTÃO 2026|41|sexta|4|3|1208|124|None|confirmado|None
2º PELOTÃO 2026|36|sexta|7|2|1173|348|None|concluido|None
2º PELOTÃO 2026|39|terca|7|3|1098|131|None|concluido|None
2º PELOTÃO 2026|36|sexta|9|1|1173|348|None|concluido|None
2º PELOTÃO 2026|36|quinta|10|3|1168|341|None|concluido|None
2º PELOTÃO 2026|39|sexta|7|3|1122|186|None|confirmado|None
2º PELOTÃO 2026|39|quinta|4|3|1144|186|None|confirmado|None
2º PELOTÃO 2026|39|sexta|10|3|1144|186|None|confirmado|None
2º PELOTÃO 2026|39|quarta|1|3|1126|186|None|confirmado|None
2º PELOTÃO 2026|39|quarta|4|3|1128|186|None|confirmado|None
2º PELOTÃO 2026|39|quarta|10|3|1126|186|None|confirmado|None
2º PELOTÃO 2026|39|quarta|7|3|1128|186|None|confirmado|None
2º PELOTÃO 2026|38|quarta|7|3|1219|309|None|concluido|None
2º PELOTÃO 2026|38|quarta|10|3|1219|309|None|concluido|None
2º PELOTÃO 2026|38|quinta|4|3|1219|309|None|concluido|None
2º PELOTÃO 2026|23|quarta|8|2|520|442|None|concluido|None
2º PELOTÃO 2026|38|segunda|1|3|1184|280|None|concluido|None
2º PELOTÃO 2026|38|segunda|4|3|1184|280|None|concluido|None
2º PELOTÃO 2026|36|quinta|12|1|1139|125|None|concluido|None
2º PELOTÃO 2026|38|segunda|10|3|1121|280|None|concluido|None
2º PELOTÃO 2026|38|terca|1|3|1120|280|None|concluido|None
2º PELOTÃO 2026|38|terca|4|3|1121|280|None|concluido|None
2º PELOTÃO 2026|38|quarta|10|3|1121|280|None|concluido|None
2º PELOTÃO 2026|38|quinta|1|3|1184|280|None|concluido|None
2º PELOTÃO 2026|38|quinta|10|3|1121|280|None|concluido|None
2º PELOTÃO 2026|36|sexta|11|2|1187|128|None|concluido|None
2º PELOTÃO 2026|36|sexta|4|3|1136|193|None|concluido|None
2º PELOTÃO 2026|38|segunda|7|3|1146|329|None|concluido|None
2º PELOTÃO 2026|38|segunda|10|3|1146|329|None|concluido|None
2º PELOTÃO 2026|38|terca|1|3|1145|329|None|concluido|None
2º PELOTÃO 2026|38|terca|4|3|1145|329|None|concluido|None
2º PELOTÃO 2026|35|sexta|4|3|746|247|None|concluido|None
2º PELOTÃO 2026|35|terca|8|2|634|147|None|concluido|None
2º PELOTÃO 2026|35|quarta|4|3|650|190|None|concluido|None
2º PELOTÃO 2026|35|terca|8|2|699|417|None|concluido|None
2º PELOTÃO 2026|35|sexta|8|2|763|177|None|concluido|None
2º PELOTÃO 2026|35|terca|10|2|618|147|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|690|150|None|concluido|None
2º PELOTÃO 2026|35|terca|4|3|658|141|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|567|151|None|concluido|None
2º PELOTÃO 2026|35|terca|6|1|779|358|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|730|148|None|concluido|None
2º PELOTÃO 2026|35|terca|4|2|794|358|None|concluido|None
2º PELOTÃO 2026|35|terca|4|3|691|150|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|602|153|None|concluido|None
2º PELOTÃO 2026|35|sexta|2|2|780|395|None|concluido|None
2º PELOTÃO 2026|35|terca|4|3|716|210|None|concluido|None
2º PELOTÃO 2026|36|quinta|10|3|1153|400|None|concluido|None
2º PELOTÃO 2026|36|quinta|7|3|1151|400|None|concluido|None
2º PELOTÃO 2026|35|terca|4|3|603|153|None|concluido|None
2º PELOTÃO 2026|35|terca|8|2|637|161|None|concluido|None
2º PELOTÃO 2026|35|terca|10|3|765|229|None|concluido|None
2º PELOTÃO 2026|35|sexta|2|2|653|380|None|concluido|None
2º PELOTÃO 2026|35|sexta|8|2|552|138|None|concluido|None
2º PELOTÃO 2026|35|terca|8|2|576|231|None|concluido|None
2º PELOTÃO 2026|35|quinta|4|3|696|398|None|concluido|None
2º PELOTÃO 2026|35|sexta|5|2|621|171|None|concluido|None
2º PELOTÃO 2026|35|quinta|2|2|670|422|None|concluido|None
2º PELOTÃO 2026|35|quarta|11|2|622|171|None|concluido|None
2º PELOTÃO 2026|35|terca|4|3|703|429|None|concluido|None
2º PELOTÃO 2026|35|quarta|4|3|704|429|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|672|158|None|concluido|None
2º PELOTÃO 2026|35|sexta|8|2|768|423|None|concluido|None
2º PELOTÃO 2026|35|terca|4|3|768|423|None|concluido|None
2º PELOTÃO 2026|35|quarta|2|2|644|139|None|concluido|None
2º PELOTÃO 2026|36|sexta|10|1|1187|128|None|concluido|None
2º PELOTÃO 2026|35|terca|8|2|607|176|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|769|423|None|concluido|None
2º PELOTÃO 2026|35|sexta|8|2|660|141|None|concluido|None
2º PELOTÃO 2026|35|quarta|8|2|486|230|None|concluido|None
2º PELOTÃO 2026|23|quarta|10|3|555|160|None|concluido|None
2º PELOTÃO 2026|23|sexta|4|3|521|442|None|concluido|None
2º PELOTÃO 2026|35|sexta|10|3|580|159|None|concluido|None
2º PELOTÃO 2026|35|quinta|2|2|760|150|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|648|139|None|concluido|None
2º PELOTÃO 2026|35|terca|8|2|792|156|None|concluido|None
2º PELOTÃO 2026|35|terca|10|3|712|201|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|761|246|None|concluido|None
2º PELOTÃO 2026|35|terca|10|3|697|398|None|concluido|None
2º PELOTÃO 2026|35|terca|4|3|649|139|None|concluido|None
2º PELOTÃO 2026|36|quinta|7|3|1168|341|None|concluido|None
2º PELOTÃO 2026|36|sexta|1|3|1167|341|None|concluido|None
2º PELOTÃO 2026|36|sexta|4|3|1167|341|None|concluido|None
2º PELOTÃO 2026|36|quinta|10|2|1139|125|None|concluido|None
2º PELOTÃO 2026|36|sexta|1|3|1131|125|None|concluido|None
2º PELOTÃO 2026|36|sexta|7|3|1104|127|None|concluido|None
2º PELOTÃO 2026|38|segunda|1|3|1158|282|None|concluido|None
2º PELOTÃO 2026|38|segunda|4|3|1100|282|None|concluido|None
2º PELOTÃO 2026|36|quinta|10|3|1105|127|None|concluido|None
2º PELOTÃO 2026|36|quinta|10|3|1186|124|None|concluido|None
2º PELOTÃO 2026|36|sexta|1|3|1154|400|None|concluido|None
2º PELOTÃO 2026|36|sexta|1|3|1155|345|None|concluido|None
2º PELOTÃO 2026|36|sexta|4|3|1215|319|None|concluido|None
2º PELOTÃO 2026|23|quinta|4|3|613|201|None|concluido|None
2º PELOTÃO 2026|38|quarta|4|3|1100|282|None|concluido|None
2º PELOTÃO 2026|38|segunda|10|3|1140|274|None|concluido|None
2º PELOTÃO 2026|38|terca|4|3|1140|274|None|concluido|None
2º PELOTÃO 2026|38|terca|1|3|1141|274|None|concluido|None
2º PELOTÃO 2026|38|quarta|1|3|1141|274|None|concluido|None
2º PELOTÃO 2026|38|quarta|4|3|1143|274|None|concluido|None
2º PELOTÃO 2026|38|quarta|7|3|1143|274|None|concluido|None
2º PELOTÃO 2026|38|quinta|7|3|1206|274|None|concluido|None
2º PELOTÃO 2026|35|sexta|11|2|623|192|None|concluido|None
2º PELOTÃO 2026|38|segunda|7|3|1159|326|None|concluido|None
2º PELOTÃO 2026|38|segunda|10|3|1159|326|None|concluido|None
2º PELOTÃO 2026|38|segunda|1|3|1162|326|None|concluido|None
2º PELOTÃO 2026|38|segunda|4|3|1162|326|None|concluido|None
2º PELOTÃO 2026|36|sexta|7|3|1168|341|None|concluido|None
2º PELOTÃO 2026|36|sexta|10|3|1168|341|None|concluido|None
2º PELOTÃO 2026|38|quarta|1|3|1072|301|None|concluido|None
2º PELOTÃO 2026|38|quarta|4|3|1072|301|None|concluido|None
2º PELOTÃO 2026|38|segunda|4|3|1078|301|None|concluido|None
2º PELOTÃO 2026|38|segunda|1|3|1107|301|None|concluido|None
2º PELOTÃO 2026|35|terca|10|2|626|183|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|627|183|None|concluido|None
2º PELOTÃO 2026|35|sexta|10|2|628|232|None|concluido|None
2º PELOTÃO 2026|38|segunda|7|3|1178|193|None|concluido|None
2º PELOTÃO 2026|38|quarta|10|3|1082|131|None|concluido|None
2º PELOTÃO 2026|38|segunda|1|3|1135|193|None|concluido|None
2º PELOTÃO 2026|38|quinta|6|1|1073|131|None|concluido|None
2º PELOTÃO 2026|38|terca|4|3|1074|131|None|concluido|None
2º PELOTÃO 2026|36|sexta|10|3|1082|131|None|concluido|None
2º PELOTÃO 2026|35|quarta|10|3|581|235|None|concluido|None
2º PELOTÃO 2026|35|terca|8|2|665|249|None|concluido|None
2º PELOTÃO 2026|35|sexta|5|2|633|259|None|concluido|None
2º PELOTÃO 2026|38|segunda|4|3|1091|131|None|concluido|None
2º PELOTÃO 2026|36|quinta|10|3|1212|367|None|concluido|None
2º PELOTÃO 2026|36|sexta|10|3|1086|292|None|concluido|None
2º PELOTÃO 2026|23|sexta|2|2|777|439|None|concluido|None
2º PELOTÃO 2026|38|segunda|10|3|1152|402|None|concluido|None
2º PELOTÃO 2026|38|terca|10|3|1152|402|None|concluido|None
2º PELOTÃO 2026|23|quarta|10|1|612|211|None|confirmado|None
2º PELOTÃO 2026|36|sexta|1|3|1080|131|None|concluido|None
2º PELOTÃO 2026|36|sexta|4|3|1074|131|None|concluido|None
2º PELOTÃO 2026|38|sexta|1|3|1123|344|None|concluido|None
2º PELOTÃO 2026|38|sexta|4|3|1123|344|None|concluido|None
2º PELOTÃO 2026|36|sexta|7|3|1091|131|None|concluido|None
2º PELOTÃO 2026|38|quinta|1|3|1147|264|None|concluido|None
2º PELOTÃO 2026|38|quinta|4|3|1147|264|None|concluido|None
2º PELOTÃO 2026|42|segunda|2|2|835|240|214|concluido|None
2º PELOTÃO 2026|42|segunda|4|3|835|240|214|concluido|None
2º PELOTÃO 2026|42|segunda|8|2|835|240|214|concluido|None
2º PELOTÃO 2026|42|segunda|10|3|835|240|214|concluido|None
2º PELOTÃO 2026|42|segunda|2|2|828|239|260|concluido|None
2º PELOTÃO 2026|42|segunda|4|3|828|239|260|concluido|None
2º PELOTÃO 2026|42|segunda|7|3|828|239|260|concluido|None
2º PELOTÃO 2026|42|segunda|10|2|828|239|260|concluido|None
2º PELOTÃO 2026|42|terca|7|3|836|224|209|concluido|None
2º PELOTÃO 2026|42|terca|7|3|837|217|220|concluido|None
2º PELOTÃO 2026|42|terca|7|3|838|355|206|concluido|None
2º PELOTÃO 2026|42|quarta|7|3|834|203|219|confirmado|None
2º PELOTÃO 2026|42|quarta|7|3|841|222|205|confirmado|None
2º PELOTÃO 2026|42|quarta|7|3|830|215|213|confirmado|None
2º PELOTÃO 2026|42|quinta|7|3|842|207|243|confirmado|None
2º PELOTÃO 2026|42|quinta|7|3|829|240|218|confirmado|None
2º PELOTÃO 2026|42|quinta|7|3|832|223|212|confirmado|None
2º PELOTÃO 2026|42|sexta|7|3|840|355|420|confirmado|None
2º PELOTÃO 2026|42|sexta|7|3|831|386|388|confirmado|None
2º PELOTÃO 2026|36|sexta|2|2|1186|124|None|concluido|None
2º PELOTÃO 2026|42|segunda|2|2|634|147|None|concluido|None
2º PELOTÃO 2026|42|segunda|4|2|618|147|None|concluido|None
2º PELOTÃO 2026|35|terca|4|3|670|422|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|535|146|None|concluido|None
2º PELOTÃO 2026|42|sexta|5|2|624|192|None|confirmado|None
2º PELOTÃO 2026|36|sexta|4|3|1140|274|None|concluido|None
2º PELOTÃO 2026|34|sexta|2|2|1063|70|None|concluido|None
2º PELOTÃO 2026|34|quinta|2|2|1064|437|None|concluido|None
2º PELOTÃO 2026|42|terca|8|2|621|171|None|confirmado|None
2º PELOTÃO 2026|42|quinta|11|2|621|171|None|confirmado|None
2º PELOTÃO 2026|35|terca|10|3|736|357|None|concluido|None
2º PELOTÃO 2026|35|quarta|11|2|520|442|None|concluido|None
2º PELOTÃO 2026|35|sexta|10|3|732|394|None|concluido|None
2º PELOTÃO 2026|35|terca|10|3|671|422|None|concluido|None
2º PELOTÃO 2026|42|terca|10|3|746|247|None|concluido|None
2º PELOTÃO 2026|34|quinta|5|1|982|430|None|concluido|None
2º PELOTÃO 2026|34|quinta|6|1|982|430|None|concluido|None
2º PELOTÃO 2026|38|segunda|7|3|1187|128|None|concluido|None
2º PELOTÃO 2026|34|terca|11|2|1064|437|None|confirmado|None
2º PELOTÃO 2026|38|quarta|1|3|1225|194|None|concluido|None
2º PELOTÃO 2026|38|quarta|4|3|1225|194|None|concluido|None
2º PELOTÃO 2026|38|terca|7|3|1179|277|None|concluido|None
2º PELOTÃO 2026|38|terca|10|3|1205|277|None|concluido|None
2º PELOTÃO 2026|38|quarta|7|3|1205|277|None|concluido|None
2º PELOTÃO 2026|38|quarta|10|3|1205|277|None|concluido|None
2º PELOTÃO 2026|38|quarta|4|3|1179|277|None|concluido|None
2º PELOTÃO 2026|38|quinta|1|3|1179|277|None|concluido|None
2º PELOTÃO 2026|38|quinta|4|3|1205|277|None|concluido|None
2º PELOTÃO 2026|38|quinta|7|3|1205|277|None|concluido|None
2º PELOTÃO 2026|35|sexta|2|2|483|230|None|concluido|None
2º PELOTÃO 2026|35|terca|10|3|484|230|None|concluido|None
2º PELOTÃO 2026|35|terca|2|2|517|234|None|concluido|None
2º PELOTÃO 2026|35|quinta|6|1|604|153|None|concluido|None
