ESCOLA                    | CICLO           | SEMANA       | TURMA                     | DIA      | PER | MATÉRIA
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Quinta   | 11  | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Quinta   | 12  | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 2   | Tecnicas Policiais II- Abordagem a pessoas a pé
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 3   | Tecnicas Policiais II- Abordagem a pessoas a pé
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 4   | Tecnicas Policiais II- Abordagem a pessoas a pé
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 5   | Tecnicas Policiais II- Abordagem a pessoas a pé
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 6   | Tecnicas Policiais II- Abordagem a pessoas a pé
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 8   | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 9   | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 10  | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 11  | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Sexta    | 12  | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Terça    | 2   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Terça    | 3   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Terça    | 4   | Técnicas Policiais I - Legislação Aplicável À Abordagem Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Terça    | 5   | Técnicas Policiais I - Legislação Aplicável À Abordagem Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 11° Pelotão - CBFPM 2026  | Terça    | 6   | Técnicas Policiais I - Legislação Aplicável À Abordagem Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 2   | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 3   | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 4   | Sistema de Segurança Pública I - Aspectos Iniciais
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 5   | Sistema de Segurança Pública I - Aspectos Iniciais
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 6   | Sistema de Segurança Pública I - Aspectos Iniciais
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 8   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 9   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 10  | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 11  | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quarta   | 12  | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 2   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 3   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 4   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 5   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 6   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 8   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 9   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 10  | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 11  | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Quinta   | 12  | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Sexta    | 2   | Telecomunicações - Comunicação Operacional
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Sexta    | 3   | Telecomunicações - Comunicação Operacional
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Sexta    | 4   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Sexta    | 5   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Sexta    | 6   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Sexta    | 8   | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Sexta    | 9   | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Sexta    | 10  | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Sexta    | 11  | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 2   | Estado, sociedade e segurança pública
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 3   | Estado, sociedade e segurança pública
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 4   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 5   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 6   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 8   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 9   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 10  | Policiamento Ostensivo: Fundamentos
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 11  | Policiamento Ostensivo: Fundamentos
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 12° Pelotão - CBFPM 2026  | Terça    | 12  | Policiamento Ostensivo: Fundamentos
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 2   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 3   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 4   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 5   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 6   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 8   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 9   | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 10  | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 11  | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quarta   | 12  | Armamento, Munição e Tiro I - Habilitação para pistola
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 2   | Ética e Cidadania
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 3   | Ética e Cidadania
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 4   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 5   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 6   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 8   | Policiamento Ostensivo: Fundamentos
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 9   | Policiamento Ostensivo: Fundamentos
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 10  | Estado, sociedade e segurança pública
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 11  | Estado, sociedade e segurança pública
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Quinta   | 12  | Estado, sociedade e segurança pública
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 2   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 3   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 4   | Linguagem e Comunicação em Documentação Técnica
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 5   | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 6   | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 8   | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicada à Segurança Pública
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 9   | Fundamentos Jurídicos da Atividade Policial I: Direito Constitucional aplicada à Segurança Pública
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 10  | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 11  | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Sexta    | 12  | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 2   | Sistema de Segurança Pública I - Aspectos Iniciais
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 3   | Sistema de Segurança Pública I - Aspectos Iniciais
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 4   | Ética e Cidadania
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 5   | Ética e Cidadania
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 6   | Ética e Cidadania
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 8   | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 9   | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 10  | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 11  | Estado, sociedade e segurança pública
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 13° Pelotão - CBFPM 2026  | Terça    | 12  | Estado, sociedade e segurança pública
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 2   | Identidade e Cultura da Organização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 3   | Identidade e Cultura da Organização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 4   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 5   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 6   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 8   | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 9   | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 10  | Defesa Policial I: Técnicas de imobilização Policial
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 11  | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quarta   | 12  | Educação Fisica I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quinta   | 2   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quinta   | 3   | Relações Interpessoais I
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quinta   | 4   | Ética e Cidadania
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quinta   | 5   | Ética e Cidadania
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quinta   | 6   | Ética e Cidadania
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quinta   | 8   | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
 Escola de Formação, Habi | Ciclo 01        | SEMANA 10    | 14° Pelotão - CBFPM 2026  | Quinta   | 9   | Abordagem Histórica, Social, Psicologica da Violência e da Criminalidade
